Year,Community,Treatment,Chamber,SCmass_m2,SCdensity_m2,SPmass_m2,SPdensity_m2,DImass_m2,DIdensity_m2,OTHERmass_m2,OTHERdensity_m2
2014,MX,E,11,479.7356532,922.6415094,45.6,400,50.64,400,0,0
2014,MX,E,13,398.9694577,916.9811321,228.24,1600,90.88,400,0,0
2014,SC,A,2,717.8134301,769.8113208,54.72,320,13.04,80,0,0
2014,SC,A,4,874.5264715,752.8301887,148.96,480,0,0,0,0
2014,SC,A,8,720.3987345,626.4150943,1.2,80,40.08,400,0,0
2014,SC,A,12,352.2714931,428.3018868,34.8,480,36,400,0,0
2014,SC,A,15,477.4771918,701.8867925,0,0,82.08,720,0,0
2014,SC,C,3,370.1236852,417.0212766,670.72,4720,0,0,0,0
2014,SC,C,5,314.0066092,444.6808511,508.96,4160,0,0,0,0
2014,SC,C,7,422.0832833,457.4468085,204.56,1840,81.84,800,0,0
2014,SC,C,11,748.9445656,706.3829787,146.64,1360,98.96,1040,0,0
2014,SC,C,13,436.2140081,438.2978723,457.52,3200,38.56,400,0,0
2014,SC,E,1,531.4883274,869.8113208,0,0,16.72,80,0,0
2014,SC,E,6,647.8820544,809.4339623,140.56,800,0,0,0,0
2014,SC,E,9,799.6838848,843.3962264,0,0,22.8,240,0,0
2014,SC,E,10,727.081096,824.5283019,37.44,240,36,320,0,0
2014,SC,E,14,628.2488074,971.6981132,114.16,640,47.68,320,0,0
2014,SP,A,2,0,0,665.36,4960,0,0,0,0
2014,SP,A,5,0,0,494.8,3920,0,0,0,0
2014,SP,A,9,588.8557149,764.1509434,39.92,560,0,0,0,0
2014,SP,A,11,107.5419684,226.4150943,327.44,2720,0,0,0,0
2014,SP,A,13,95.45913436,162.2641509,355.44,2960,0,0,0,0
2014,SP,C,3,124.9115052,234.0425532,1050.32,4960,0,0,0,0
2014,SP,C,6,77.26611284,197.8723404,845.28,4160,0,0,20.72,160
2014,SP,C,7,37.7409853,174.4680851,1021.92,7280,0,0,0,0
2014,SP,C,12,88.93608461,208.5106383,855.44,5520,0,0,0,0
2014,SP,C,15,158.7695555,351.0638298,591.2,3200,0,0,0,0
2014,SP,E,1,346.2878652,654.7169811,126.88,640,15.84,80,97.12,80
2014,SP,E,4,1.246607333,1.886792453,330.16,2080,0,0,0,0
2014,SP,E,8,3.474992348,11.32075472,513.6,6240,0,0,0,0
2014,SP,E,10,53.44531308,152.8301887,205.68,1920,38.24,400,26.72,1280
2014,SP,E,14,88.6304801,150.9433962,195.2,1440,0,0,340.88,80
2015,MX,A,2,542.9395237,841.509434,5.76,80,64.16,320,0,0
2015,MX,A,6,635.1128145,822.6415094,19.384,240,162.24,720,0,0
2015,MX,A,9,177.4770787,360.3773585,158.88,1120,29.04,160,0,0
2015,MX,A,12,587.1525535,824.5283019,0,0,171.28,1200,0,0
2015,MX,A,15,510.1718262,650.9433962,127.28,720,203.52,880,0,0
2015,MX,C,3,313.2868184,514.893617,38.32,640,194.64,1360,0,0
2015,MX,C,5,369.2860081,542.5531915,19.496,320,217.968,960,0,0
2015,MX,C,7,126.0638712,280.8510638,585.04,3360,43.52,320,0,0
2015,MX,C,10,261.714361,463.8297872,441.12,2960,127.92,960,0,0
2015,MX,C,14,109.4829344,270.212766,437.04,3920,141.84,880,0,0
2015,MX,E,1,580.946902,935.8490566,0,0,45.552,400,0,0
2015,MX,E,4,564.3924131,937.7358491,61.04,320,104.88,400,0,0
2015,MX,E,8,300.6260539,613.2075472,66.48,320,134.88,720,0,0
2015,MX,E,11,443.5924276,832.0754717,144.32,800,88.08,560,0,0
2015,MX,E,13,323.3493022,773.5849057,143.68,1040,35.976,320,0,0
2015,SC,A,2,737.0031606,692.4528302,0,0,156.512,720,0,0
2015,SC,A,4,777.6599503,607.5471698,10.408,80,43.264,240,0,0
2015,SC,A,8,663.718764,558.490566,0,0,56.792,320,0,0
2015,SC,A,12,336.2897898,352.8301887,30.208,240,0,0,0,0
2015,SC,A,15,470.2551314,535.8490566,0,0,65.648,480,0,0
2015,SC,C,3,318.9180644,334.0425532,155.368,1040,0,0,0,0
2015,SC,C,5,294.4765509,338.2978723,365.208,3200,42.112,160,0,0
2015,SC,C,7,163.7803521,210.6382979,83.784,400,0,0,0,0
2015,SC,C,11,486.7109008,474.4680851,267.824,1840,130.264,640,0,0
2015,SC,C,13,362.0399867,357.4468085,658.096,3680,71.68,320,0,0
2015,SC,E,1,615.5817389,756.6037736,0,0,0,0,0,0
2015,SC,E,6,534.5410629,724.5283019,5.664,80,18.088,80,0,0
2015,SC,E,9,578.006574,630.1886793,0,0,9.608,80,0,0
2015,SC,E,10,574.9766438,626.4150943,0,0,11.952,0,0,0
2015,SC,E,14,491.5257569,654.7169811,19.776,80,16.144,160,0,0
2015,SP,A,2,0,0,809.2,3680,0,0,0,0
2015,SP,A,5,0,0,391.488,2640,0,0,0,0
2015,SP,A,9,564.4790512,749.0566038,30.784,160,7.432,80,0,0
2015,SP,A,11,221.8296471,337.7358491,210.92,1520,7.6,80,0,0
2015,SP,A,13,230.4697328,279.245283,235.824,1920,0,0,0,0
2015,SP,C,3,110.981681,200,896.0208,3760,0,0,0,0
2015,SP,C,6,62.81578689,136.1702128,911.04,5200,0,0,28.936,80
2015,SP,C,7,30.55562633,119.1489362,859.888,7360,0,0,0,0
2015,SP,C,12,78.28164492,193.6170213,635.792,4320,0,0,140.288,80
2015,SP,C,15,121.0050224,244.6808511,1014.952,5600,0,0,0,0
2015,SP,E,1,316.3354069,479.245283,56.328,160,20.144,160,0,0
2015,SP,E,4,0,0,330.872,2000,0,0,620.76,880
2015,SP,E,8,5.449843435,11.32075472,472.872,2960,0,0,0,0
2015,SP,E,10,202.6108367,415.0943396,160.848,1920,48.896,240,6.856,400
2015,SP,E,14,163.4009481,258.490566,250.536,1680,0,0,72.128,80
2016,MX,A,2,300.3577583,543.3962264,78.4,400,175.68,960,0,0
2016,MX,A,6,359.2169824,726.4150943,33.2,320,47.6,320,0,0
2016,MX,A,9,89.07838372,267.9245283,154.08,1520,0,0,0,0
2016,MX,A,12,195.5085056,592.4528302,0,0,71.76,320,0,0
2016,MX,A,15,216.9495822,433.9622642,96.96,1040,105.36,880,0,0
2016,MX,C,3,193.1538327,540.4255319,0,0,208.72,1200,0,0
2016,MX,C,5,203.3752398,502.1276596,18,320,125.2,1040,0,0
2016,MX,C,7,81.1691224,251.0638298,111.92,1200,15.12,80,0,0
2016,MX,C,10,159.5546407,500,382.88,2960,49.04,480,0,0
2016,MX,C,14,84.78022441,278.7234043,239.4,2000,225.2,1760,0,0
2016,MX,E,1,361.5069362,758.490566,0,0,94.88,480,0,0
2016,MX,E,4,222.073403,518.8679245,40.8,480,145.36,960,0,0
2016,MX,E,8,166.0954789,443.3962264,112.96,880,0,0,0,0
2016,MX,E,11,232.1248667,701.8867925,25.84,240,24.96,320,0,0
2016,MX,E,13,193.0465787,486.7924528,178.4,1840,15.2,160,0,0
2016,SC,A,2,455.1787809,650.9433962,0,0,34.8,160,0,0
2016,SC,A,4,444.4076783,564.1509434,38.96,320,0,0,0,0
2016,SC,A,8,354.2506048,437.7358491,0,0,29.2,240,0,0
2016,SC,A,12,218.133267,324.5283019,24.32,320,38.48,240,0,0
2016,SC,A,15,220.2508813,379.245283,0,0,82.32,560,0,0
2016,SC,C,3,300.2876975,365.9574468,400.88,2720,0,0,0,0
2016,SC,C,5,272.6373086,387.2340426,575.12,4720,45.52,320,0,0
2016,SC,C,7,249.5254374,340.4255319,206.88,2560,82.08,640,0,0
2016,SC,C,11,315.1420509,410.6382979,521.92,3120,75.04,480,0,0
2016,SC,C,13,324.0857557,440.4255319,292.8,1680,58.96,400,0,0
2016,SC,E,1,289.4837371,616.9811321,17.04,160,0,0,0,0
2016,SC,E,6,345.1093499,496.2264151,0,0,0,0,0,0
2016,SC,E,9,409.5427738,626.4150943,22.48,160,0,0,145.36,80
2016,SC,E,10,354.8397805,598.1132076,17.68,80,0,0,0,0
2016,SC,E,14,234.6573829,400,105.36,720,101.76,720,0,0
2016,SP,A,2,1.83680909,1.886792453,144.48,960,0,0,0,0
2016,SP,A,5,0,0,390.8,2880,0,0,0,0
2016,SP,A,9,522.9059494,777.3584906,165.12,320,0,0,0,0
2016,SP,A,11,121.395844,326.4150943,182.08,2160,0,0,0,0
2016,SP,A,13,294.3611216,392.4528302,199.92,1760,0,0,0,0
2016,SP,C,3,87.8544815,172.3404255,234.48,1360,0,0,0,0
2016,SP,C,6,110.2280256,208.5106383,260.4,1920,0,0,0,0
2016,SP,C,7,50.82758712,204.2553192,476.16,4640,0,0,215.36,160
2016,SP,C,12,61.42982522,180.8510638,313.36,2720,0,0,0,0
2016,SP,C,15,149.7290571,344.6808511,493.12,3840,0,0,0,0
2016,SP,E,1,140.3100747,284.9056604,5.12,80,57.76,320,0,0
2016,SP,E,4,0,0,256.16,2640,0,0,0,0
2016,SP,E,8,23.57446118,58.49056604,420.96,2480,0,0,0,0
2016,SP,E,10,168.8680014,479.245283,75.76,640,20.64,160,0,0
2016,SP,E,14,218.4704072,377.3584906,152.8,1360,0,0,0.72,160
2017,MX,A,2,303.9771756,475.4716981,11.92,240,122.16,480,0,0
2017,MX,A,6,516.3879901,847.1698113,23.68,240,142,2400,0,0
2017,MX,A,9,87.1950023,279.245283,167.68,880,86.64,480,0,0
2017,MX,A,12,319.4964247,618.8679245,0,0,80.88,640,0,0
2017,MX,A,15,305.8002646,515.0943396,114.64,1520,205.28,1200,0,0
2017,MX,C,3,201.9848068,380.8510638,62.64,320,89.76,560,0,0
2017,MX,C,5,179.4368253,412.7659575,135.92,800,352.08,2080,0,0
2017,MX,C,7,102.2622524,223.4042553,601.76,4640,139.28,960,0,0
2017,MX,C,10,164.016487,414.893617,427.44,3840,77.84,880,0,0
2017,MX,C,14,122.1724891,287.2340426,526.96,4960,159.76,1280,0,0
2017,MX,E,1,533.7632192,869.8113208,0,0,85.12,400,0,0
2017,MX,E,4,381.2362193,703.7735849,132.96,1200,704.08,3680,0,0
2017,MX,E,8,219.6447141,545.2830189,25.52,80,172.16,400,0,0
2017,MX,E,11,312.9543032,718.8679245,36.56,400,39.44,320,0,0
2017,MX,E,13,280.4829893,643.3962264,251.04,1440,7.04,160,0,0
2017,SC,A,2,512.2258208,575.4716981,0,0,36.24,240,0,0
2017,SC,A,4,443.5036134,488.6792453,0,0,0,0,0,0
2017,SC,A,8,421.9471277,475.4716981,0,0,23.84,160,0,0
2017,SC,A,12,338.4090934,422.6415094,40.16,160,52,320,0,0
2017,SC,A,15,319.356256,554.7169811,38.56,240,133.44,960,0,0
2017,SC,C,3,217.6842331,278.7234043,312.16,2640,0,0,0,0
2017,SC,C,5,253.3714976,306.3829787,563.92,2200,0,0,0,0
2017,SC,C,7,132.9896503,204.2553192,284.8,2400,15.52,80,0,0
2017,SC,C,11,197.4951084,265.9574468,461.68,3760,22,160,0,0
2017,SC,C,13,268.2074116,323.4042553,327.44,2400,61.6,400,0,0
2017,SC,E,1,502.928115,666.0377359,0,0,0,0,0,0
2017,SC,E,6,540.0326309,679.245283,0,0,0,0,0,0
2017,SC,E,9,507.8033205,658.490566,0,0,41.28,240,0,0
2017,SC,E,10,450.4832297,732.0754717,0,0,42.88,400,0,0
2017,SC,E,14,371.9099713,630.1886793,44.4,320,53.04,320,0,0
2017,SP,A,2,13.55660367,16.98113208,207.36,1520,0,0,0,0
2017,SP,A,5,0,0,424.56,1760,0,0,0,0
2017,SP,A,9,357.9370171,441.509434,55.84,560,0,0,0,0
2017,SP,A,11,193.9006114,411.3207547,124.08,1520,7.68,160,0,0
2017,SP,A,13,398.8100283,473.5849057,163.36,1280,0,0,0,0
2017,SP,C,3,89.6760391,193.6170213,399.04,2560,0,0,0,0
2017,SP,C,6,50.94177565,117.0212766,581.52,3520,0,0,0,0
2017,SP,C,7,44.39915232,165.9574468,570.64,4800,0,0,0,0
2017,SP,C,12,41.55653631,134.0425532,489.68,3040,0,0,0,0
2017,SP,C,15,124.5192939,246.8085106,701.68,4000,0,0,0,0
2017,SP,E,1,99.88784582,133.9622642,42.24,320,36.32,240,0,0
2017,SP,E,4,3.005609321,3.773584906,328.16,2800,0,0,0,0
2017,SP,E,8,50.80499021,162.2641509,218.4,2320,0,0,0,0
2017,SP,E,10,327.3362279,594.3396226,19.28,80,82.48,480,0,0
2017,SP,E,14,325.318125,432.0754717,91.92,720,0,0,2.16,80
2018,MX,A,2,548.0350778,898.1132076,64.08,240,89.6,480,0,0
2018,MX,A,6,647.7009933,1077.358491,0,0,95.12,560,0,0
2018,MX,A,9,187.5757629,450.9433962,89.52,800,55.6,560,0,0
2018,MX,A,12,502.6844901,796.2264151,0,0,42.4,320,0,0
2018,MX,A,15,469.3189052,726.4150943,60.64,320,59.04,160,0,0
2018,MX,C,3,313.7512354,619.1489362,342.4,720,271.2,1200,65.84,80
2018,MX,C,5,364.1593394,640.4255319,48.88,160,351.52,1760,0,0
2018,MX,C,7,207.864386,442.5531915,582.64,4000,95.52,1280,0,0
2018,MX,C,10,171.3716297,363.8297872,925.84,7840,202.56,1600,0,0
2018,MX,C,14,201.3900351,357.4468085,785.28,4880,27.936,320,0,0
2018,MX,E,1,597.6260408,1054.716981,0,0,28.96,160,0,0
2018,MX,E,4,459.6502816,894.3396226,2.64,80,63.04,560,0,0
2018,MX,E,8,316.9004013,741.509434,28.88,400,91.44,560,0,0
2018,MX,E,11,389.3153167,700,114.56,640,13.92,160,0,0
2018,MX,E,13,366.8224651,726.4150943,116.64,480,41.92,160,0,0
2018,SC,A,2,789.1641738,764.1509434,0,0,56.72,400,0,0
2018,SC,A,4,794.1986006,698.1132076,0,0,159.28,400,0,0
2018,SC,A,8,588.7697389,624.5283019,0,0,29.28,160,0,0
2018,SC,A,12,481.771782,588.6792453,6.64,80,16.48,80,0,0
2018,SC,A,15,624.0265991,879.245283,126.72,720,110.24,640,0,0
2018,SC,C,3,396.0793093,451.0638298,185.84,1360,0,0,0,0
2018,SC,C,5,344.6918594,406.3829787,578.08,2720,0,0,0,0
2018,SC,C,7,360.6692887,470.212766,276.8,1520,91.12,560,0,0
2018,SC,C,11,353.4071587,393.6170213,431.68,2080,176.8,1360,0,0
2018,SC,C,13,465.2203747,436.1702128,399.44,2560,74.4,400,0,0
2018,SC,E,1,461.7569739,650.9433962,0,0,0,0,0,0
2018,SC,E,6,497.6720117,733.9622642,0,0,0,0,0,0
2018,SC,E,9,420.7554112,735.8490566,0,0,67.68,240,0,0
2018,SC,E,10,557.798277,835.8490566,0,0,23.12,240,0,0
2018,SC,E,14,562.392684,807.5471698,0,0,18.64,80,0,0
2018,SP,A,2,7.719882956,7.547169811,235.2,1120,0,0,0,0
2018,SP,A,5,0,0,378.24,1600,0,0,0,0
2018,SP,A,9,507.9571834,550.9433962,177.92,880,8,80,2.136,80
2018,SP,A,11,277.6554778,558.490566,179.28,1600,36.72,240,0,0
2018,SP,A,13,541.4496073,533.9622642,28.96,160,0,0,0,0
2018,SP,C,3,112.1440446,289.3617021,952,3840,0,0,0,0
2018,SP,C,6,82.14261925,182.9787234,660.56,3360,0,0,185.36,80
2018,SP,C,7,59.57821713,221.2765957,399.28,2800,0,0,0,0
2018,SP,C,12,139.3025471,331.9148936,771.2,4640,0,0,0,0
2018,SP,C,15,169.2034682,304.2553192,283.76,1840,0,0,0,0
2018,SP,E,1,108.8512457,179.245283,0,0,103.84,720,274.16,80
2018,SP,E,4,29.69231431,30.18867925,309.28,1280,0,0,86.64,320
2018,SP,E,8,149.5076547,339.6226415,237.84,1680,0,0,0,0
2018,SP,E,10,456.0645771,805.6603774,2.72,80,100.24,720,0,0
2018,SP,E,14,503.0993632,639.6226415,15.2,80,0,0,0,0
2019,MX,A,2,574.5320441,867.9245283,33.92,320,24.4,160,0,0
2019,MX,A,6,713.9341241,1041.509434,26.56,320,78.88,640,0,0
2019,MX,A,9,286.8545494,509.4339623,25.2,240,14.96,240,0,0
2019,MX,A,12,572.6913996,758.490566,0,0,33.52,400,0,0
2019,MX,A,15,471.5826331,703.7735849,0.88,80,66.16,320,0,0
2019,MX,C,3,467.6146991,623.4042553,62.24,480,264.88,1920,90.88,80
2019,MX,C,5,398.9057306,670.212766,88.96,400,253.92,1600,116.72,1200
2019,MX,C,7,222.9949761,353.1914894,332.32,1760,64.24,560,0,0
2019,MX,C,10,266.6174794,465.9574468,362.08,3360,56.88,480,0,0
2019,MX,C,14,229.2495998,325.5319149,331.92,2080,82.64,640,0,0
2019,MX,E,1,712.2407326,1135.849057,73.52,640,0,0,8.72,160
2019,MX,E,4,545.9893102,973.5849057,0,0,0,0,0,0
2019,MX,E,8,443.6919303,769.8113208,31.12,320,120.72,720,0,0
2019,MX,E,11,413.3351351,777.3584906,131.68,1040,19.44,240,0,0
2019,MX,E,13,391.5177509,818.8679245,194,1280,57.92,240,0,0
2019,SC,A,2,758.1892528,679.245283,0,0,0,0,0,0
2019,SC,A,4,855.5832327,639.6226415,0,0,0,0,0,0
2019,SC,A,8,759.0836824,558.490566,0,0,0.88,80,0,0
2019,SC,A,12,254.0121749,411.3207547,0,0,6.24,160,0,0
2019,SC,A,15,657.6714997,852.8301887,0,0,49.84,240,0,0
2019,SC,C,3,540.0532545,442.5531915,110.72,1600,23.6,80,0,0
2019,SC,C,5,407.35048,457.4468085,154.8,880,13.04,400,0,0
2019,SC,C,7,336.3284319,295.7446809,122.64,1520,51.28,880,3.2,80
2019,SC,C,11,502.1094081,453.1914894,199.68,1600,63.92,640,0,0
2019,SC,C,13,527.6660403,421.2765957,236.88,3440,37.68,480,0,0
2019,SC,E,1,488.658803,616.9811321,0,0,0,0,0,0
2019,SC,E,6,529.6305329,698.1132076,0,0,0,0,0,0
2019,SC,E,9,634.022043,720.754717,44.8,240,26.32,160,0,0
2019,SC,E,10,623.849118,788.6792453,0,0,30.48,240,0,0
2019,SC,E,14,637.4020642,750.9433962,1.44,80,37.84,320,0,0
2019,SP,A,2,26.68002298,24.52830189,65.36,480,0,0,0,0
2019,SP,A,5,0.889432236,1.886792453,115.04,960,0,0,12.96,480
2019,SP,A,9,890.1734051,860.3773585,58.96,240,2.96,80,21.12,80
2019,SP,A,11,334.8910772,575.4716981,51.68,560,16.56,80,0,0
2019,SP,A,13,714.3139631,609.4339623,0,0,0,0,0,0
2019,SP,C,3,141.3857835,265.9574468,515.2,2480,0,0,0,0
2019,SP,C,6,97.54368734,159.5744681,361.6,2240,0,0,0,0
2019,SP,C,7,87.13705354,189.3617021,303.2,1840,0,0,0,0
2019,SP,C,12,171.9257055,261.7021277,255.6,1760,0,0,300.64,400
2019,SP,C,15,157.7872027,259.5744681,634.08,4240,0,0,0,0
2019,SP,E,1,80.96391591,116.9811321,20.72,240,49.2,400,491.36,160
2019,SP,E,4,249.4832257,262.2641509,385.92,3040,0,0,0,0
2019,SP,E,8,248.2651529,418.8679245,148.24,1280,1.04,80,0,0
2019,SP,E,10,658.2972188,967.9245283,53.6,320,53.2,560,0,0
2019,SP,E,14,625.9279265,764.1509434,61.68,400,0,0,0,0
